metric,state,year,value,unit,source_table,source_title,source_release_date,source_pdf
median_monthly_wage_rm,Perak,2015,1500.0,RM,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
median_monthly_wage_rm,Perak,2016,1650.0,RM,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
median_monthly_wage_rm,Perak,2017,1700.0,RM,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
median_monthly_wage_rm,Perak,2018,1775.0,RM,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
median_monthly_wage_rm,Perak,2019,1858.0,RM,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
median_monthly_wage_rm,Perak,2020,1666.0,RM,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
median_monthly_wage_rm,Perak,2021,1898.0,RM,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
median_monthly_wage_rm,Perak,2022,1901.0,RM,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
median_monthly_wage_rm,Perak,2023,2045.0,RM,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
median_monthly_wage_rm,Perak,2024,2050.0,RM,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
median_monthly_wage_rm,Perlis,2010,1200.0,RM,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
median_monthly_wage_rm,Perlis,2011,1200.0,RM,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
median_monthly_wage_rm,Perlis,2012,1050.0,RM,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
median_monthly_wage_rm,Perlis,2013,1000.0,RM,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
median_monthly_wage_rm,Perlis,2014,1350.0,RM,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
median_monthly_wage_rm,Perlis,2015,1495.0,RM,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
median_monthly_wage_rm,Perlis,2016,1630.0,RM,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
median_monthly_wage_rm,Perlis,2017,1800.0,RM,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
median_monthly_wage_rm,Perlis,2018,1989.0,RM,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
median_monthly_wage_rm,Perlis,2019,2010.0,RM,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
median_monthly_wage_rm,Perlis,2020,1541.0,RM,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
median_monthly_wage_rm,Perlis,2021,1713.0,RM,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
median_monthly_wage_rm,Perlis,2022,1781.0,RM,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
median_monthly_wage_rm,Perlis,2023,1820.0,RM,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
median_monthly_wage_rm,Perlis,2024,2038.0,RM,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
median_monthly_wage_rm,Pulau Pinang,2010,1500.0,RM,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
median_monthly_wage_rm,Pulau Pinang,2011,1500.0,RM,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
median_monthly_wage_rm,Pulau Pinang,2012,1515.0,RM,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
median_monthly_wage_rm,Pulau Pinang,2013,1631.0,RM,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
median_monthly_wage_rm,Pulau Pinang,2014,1800.0,RM,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
median_monthly_wage_rm,Pulau Pinang,2015,1900.0,RM,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
median_monthly_wage_rm,Pulau Pinang,2016,2000.0,RM,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
median_monthly_wage_rm,Pulau Pinang,2017,2160.0,RM,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
median_monthly_wage_rm,Pulau Pinang,2018,2215.0,RM,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
median_monthly_wage_rm,Pulau Pinang,2019,2346.0,RM,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
median_monthly_wage_rm,Pulau Pinang,2020,2115.0,RM,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
median_monthly_wage_rm,Pulau Pinang,2021,2414.0,RM,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
median_monthly_wage_rm,Pulau Pinang,2022,2477.0,RM,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
median_monthly_wage_rm,Pulau Pinang,2023,2715.0,RM,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
median_monthly_wage_rm,Pulau Pinang,2024,2934.0,RM,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
median_monthly_wage_rm,Sabah,2010,1188.0,RM,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
median_monthly_wage_rm,Sabah,2011,1200.0,RM,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
median_monthly_wage_rm,Sabah,2012,1100.0,RM,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
median_monthly_wage_rm,Sabah,2013,1300.0,RM,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
median_monthly_wage_rm,Sabah,2014,1400.0,RM,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
median_monthly_wage_rm,Sabah,2015,1480.0,RM,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
median_monthly_wage_rm,Sabah,2016,1600.0,RM,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
median_monthly_wage_rm,Sabah,2017,1763.0,RM,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
median_monthly_wage_rm,Sabah,2018,1951.0,RM,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
median_monthly_wage_rm,Sabah,2019,1980.0,RM,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
median_monthly_wage_rm,Sabah,2020,1705.0,RM,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
median_monthly_wage_rm,Sabah,2021,1899.0,RM,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
median_monthly_wage_rm,Sabah,2022,2011.0,RM,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
median_monthly_wage_rm,Sabah,2023,2059.0,RM,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
median_monthly_wage_rm,Sabah,2024,2236.0,RM,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
median_monthly_wage_rm,Sarawak,2010,1100.0,RM,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
median_monthly_wage_rm,Sarawak,2011,1200.0,RM,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
median_monthly_wage_rm,Sarawak,2012,1200.0,RM,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
median_monthly_wage_rm,Sarawak,2013,1400.0,RM,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
median_monthly_wage_rm,Sarawak,2014,1400.0,RM,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
median_monthly_wage_rm,Sarawak,2015,1450.0,RM,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
median_monthly_wage_rm,Sarawak,2016,1500.0,RM,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
median_monthly_wage_rm,Sarawak,2017,1800.0,RM,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
median_monthly_wage_rm,Sarawak,2018,2033.0,RM,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
median_monthly_wage_rm,Sarawak,2019,2070.0,RM,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
median_monthly_wage_rm,Sarawak,2020,1595.0,RM,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
median_monthly_wage_rm,Sarawak,2021,2036.0,RM,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
median_monthly_wage_rm,Sarawak,2022,2069.0,RM,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
median_monthly_wage_rm,Sarawak,2023,2276.0,RM,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
median_monthly_wage_rm,Sarawak,2024,2490.0,RM,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
median_monthly_wage_rm,Selangor,2010,1894.0,RM,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
median_monthly_wage_rm,Selangor,2011,1800.0,RM,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
median_monthly_wage_rm,Selangor,2012,2000.0,RM,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
median_monthly_wage_rm,Selangor,2013,2000.0,RM,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
median_monthly_wage_rm,Selangor,2014,2200.0,RM,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
median_monthly_wage_rm,Selangor,2015,2500.0,RM,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
median_monthly_wage_rm,Selangor,2016,2500.0,RM,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
median_monthly_wage_rm,Selangor,2017,2580.0,RM,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
median_monthly_wage_rm,Selangor,2018,2695.0,RM,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
median_monthly_wage_rm,Selangor,2019,2956.0,RM,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
median_monthly_wage_rm,Selangor,2020,2713.0,RM,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
median_monthly_wage_rm,Selangor,2021,2778.0,RM,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
median_monthly_wage_rm,Selangor,2022,3109.0,RM,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
median_monthly_wage_rm,Selangor,2023,3235.0,RM,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
median_monthly_wage_rm,Selangor,2024,3350.0,RM,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
median_monthly_wage_rm,Terengganu,2010,1200.0,RM,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
median_monthly_wage_rm,Terengganu,2011,1158.0,RM,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
median_monthly_wage_rm,Terengganu,2012,1200.0,RM,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
median_monthly_wage_rm,Terengganu,2013,1150.0,RM,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
median_monthly_wage_rm,Terengganu,2014,1250.0,RM,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
median_monthly_wage_rm,Terengganu,2015,1500.0,RM,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
median_monthly_wage_rm,Terengganu,2016,1500.0,RM,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
median_monthly_wage_rm,Terengganu,2017,1700.0,RM,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
median_monthly_wage_rm,Terengganu,2018,1874.0,RM,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
median_monthly_wage_rm,Terengganu,2019,1911.0,RM,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
median_monthly_wage_rm,Terengganu,2020,1537.0,RM,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
median_monthly_wage_rm,Terengganu,2021,1549.0,RM,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
median_monthly_wage_rm,Terengganu,2022,1703.0,RM,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
median_monthly_wage_rm,Terengganu,2023,1845.0,RM,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
median_monthly_wage_rm,Terengganu,2024,2021.0,RM,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
median_monthly_wage_rm,W.P. Kuala Lumpur,2010,1900.0,RM,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
median_monthly_wage_rm,W.P. Kuala Lumpur,2011,2000.0,RM,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
median_monthly_wage_rm,W.P. Kuala Lumpur,2012,2000.0,RM,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
median_monthly_wage_rm,W.P. Kuala Lumpur,2013,2295.0,RM,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
median_monthly_wage_rm,W.P. Kuala Lumpur,2014,2500.0,RM,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
median_monthly_wage_rm,W.P. Kuala Lumpur,2015,2500.0,RM,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
median_monthly_wage_rm,W.P. Kuala Lumpur,2016,2500.0,RM,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
median_monthly_wage_rm,W.P. Kuala Lumpur,2017,2650.0,RM,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
median_monthly_wage_rm,W.P. Kuala Lumpur,2018,2946.0,RM,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
median_monthly_wage_rm,W.P. Kuala Lumpur,2019,3106.0,RM,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
median_monthly_wage_rm,W.P. Kuala Lumpur,2020,2995.0,RM,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
median_monthly_wage_rm,W.P. Kuala Lumpur,2021,2999.0,RM,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
median_monthly_wage_rm,W.P. Kuala Lumpur,2022,3301.0,RM,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
median_monthly_wage_rm,W.P. Kuala Lumpur,2023,3469.0,RM,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
median_monthly_wage_rm,W.P. Kuala Lumpur,2024,3687.0,RM,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
median_monthly_wage_rm,W.P. Labuan,2010,1675.0,RM,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
median_monthly_wage_rm,W.P. Labuan,2011,1500.0,RM,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
median_monthly_wage_rm,W.P. Labuan,2012,1519.0,RM,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
median_monthly_wage_rm,W.P. Labuan,2013,1800.0,RM,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
median_monthly_wage_rm,W.P. Labuan,2014,1700.0,RM,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
median_monthly_wage_rm,W.P. Labuan,2015,1900.0,RM,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
median_monthly_wage_rm,W.P. Labuan,2016,2000.0,RM,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
median_monthly_wage_rm,W.P. Labuan,2017,2170.0,RM,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
median_monthly_wage_rm,W.P. Labuan,2018,2419.0,RM,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
median_monthly_wage_rm,W.P. Labuan,2019,2712.0,RM,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
median_monthly_wage_rm,W.P. Labuan,2020,2154.0,RM,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
median_monthly_wage_rm,W.P. Labuan,2021,2573.0,RM,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
median_monthly_wage_rm,W.P. Labuan,2022,2657.0,RM,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
median_monthly_wage_rm,W.P. Labuan,2023,2735.0,RM,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
median_monthly_wage_rm,W.P. Labuan,2024,2931.0,RM,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
median_monthly_wage_rm,W.P. Putrajaya,2010,2095.0,RM,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
median_monthly_wage_rm,W.P. Putrajaya,2011,2320.0,RM,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
median_monthly_wage_rm,W.P. Putrajaya,2012,2625.0,RM,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
median_monthly_wage_rm,W.P. Putrajaya,2013,2500.0,RM,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
median_monthly_wage_rm,W.P. Putrajaya,2014,2695.0,RM,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
median_monthly_wage_rm,W.P. Putrajaya,2015,3000.0,RM,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
median_monthly_wage_rm,W.P. Putrajaya,2016,3250.0,RM,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
median_monthly_wage_rm,W.P. Putrajaya,2017,3500.0,RM,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
median_monthly_wage_rm,W.P. Putrajaya,2018,3673.0,RM,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
median_monthly_wage_rm,W.P. Putrajaya,2019,3749.0,RM,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
median_monthly_wage_rm,W.P. Putrajaya,2020,3682.0,RM,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
median_monthly_wage_rm,W.P. Putrajaya,2021,3858.0,RM,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
median_monthly_wage_rm,W.P. Putrajaya,2022,3995.0,RM,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
median_monthly_wage_rm,W.P. Putrajaya,2023,4443.0,RM,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
median_monthly_wage_rm,W.P. Putrajaya,2024,4598.0,RM,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Johor,2010,913.9,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Johor,2011,973.9,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Johor,2012,972.0,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Johor,2013,1023.9,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Johor,2014,1054.2,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Johor,2015,1013.8,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Johor,2016,1039.1,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Johor,2017,1092.0,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Johor,2018,1106.0,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Johor,2019,1133.6,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Johor,2020,1244.5,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Johor,2021,1266.2,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Johor,2022,1351.7,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Johor,2023,1367.2,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Johor,2024,1388.0,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Kedah,2010,449.4,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Kedah,2011,442.9,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Kedah,2012,434.4,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Kedah,2013,455.7,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Kedah,2014,502.5,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Kedah,2015,519.6,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Kedah,2016,502.7,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Kedah,2017,506.2,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Kedah,2018,529.3,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Kedah,2019,550.6,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Kedah,2020,552.6,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Kedah,2021,565.4,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Kedah,2022,578.4,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Kedah,2023,567.7,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Kedah,2024,569.3,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Kelantan,2010,252.2,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Kelantan,2011,288.2,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Kelantan,2012,290.2,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Kelantan,2013,293.4,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Kelantan,2014,314.9,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Kelantan,2015,337.7,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,Kelantan,2016,352.9,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
